n/nm	Solvent Name	Unit	En. (Stz Max)	En. (Stz Com)	En. (Pol Max)	En. (Pol Com)	Interpolated Retention Volume (Max)	Interpolated Retention Volume (Com)	Column Temperature [Kelvin]
0.075	ETHYL ACETATE	dG (kJ/Mol)	5.96281079910288	7.64754501140609	4.68941927064978	6.27116068170757	2.96678327393165	5.81100665621225	323.150036606422
0.08	NONANE	dG (kJ/Mol)					69.1590824322526	109.549973489272	323.148866227957
0.08	OCTANE	dG (kJ/Mol)					24.1509335804923	36.4462733964183	323.150260939965
0.08	HEPTANE	dG (kJ/Mol)					8.42924360998818	11.9728341778723	323.150050506592
0.08	HEXANE	dG (kJ/Mol)					2.89678557646132	3.58374418692818	323.149344458947
0.08	DICHLOROMETHANE	dG (kJ/Mol)	4.5182695212034	6.18146638658422	4.84075447018246	6.52749608341835	0.807505650750164	1.51958721010048	323.151049408546
0.08	ETHYL ACETATE	dG (kJ/Mol)	6.04084962798583	7.56258561524193	4.7647702331521	6.18889388787393	2.97230279694078	5.61182005427773	323.150036606422
0.085	NONANE	dG (kJ/Mol)					67.8819946088167	107.955345142402	323.148866227957
0.085	OCTANE	dG (kJ/Mol)					23.513937743274	35.7718128658675	323.150260939965
0.085	HEPTANE	dG (kJ/Mol)					8.27977238068661	11.811117340284	323.150050506592
0.085	HEXANE	dG (kJ/Mol)					2.79042029793354	3.52440201552213	323.149344458947
0.085	DICHLOROMETHANE	dG (kJ/Mol)	4.89521224222929	6.20741597106223	5.21789119769041	6.55293529482957	0.887265185423328	1.50912928651026	323.151049408546
0.085	ETHYL ACETATE	dG (kJ/Mol)	6.15772683488064	7.51564532008552	4.87485430857479	6.141372035704	2.97465052719429	5.42461252754142	323.150036606422
0.09	NONANE	dG (kJ/Mol)					66.0519327490718	105.181860525162	323.148866227957
0.09	OCTANE	dG (kJ/Mol)					23.0028966176387	35.0629436964768	323.150260939965
